customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,discount_months,Retained
CUST-086086,726,20,3,0.759,0.458,0.463,0.424,Weekly,Basic,technical_friction,Medium,10,6,0
CUST-086087,921,3,4,0.846,0.576,0.527,0.573,Daily,Basic,price_sensitive,Medium,15,6,1
CUST-086088,390,44,2,0.755,0.244,0.24,0.172,Weekly,Enterprise,price_sensitive,Low,0,0,1
CUST-086089,10,46,2,0.779,0.327,0.259,0.232,Weekly,Enterprise,technical_friction,Low,0,0,1
CUST-086090,748,15,2,0.572,0.469,0.389,0.405,Weekly,Pro,technical_friction,Medium,15,12,0
CUST-086091,939,32,2,0.852,0.185,0.545,0.213,Daily,Pro,price_sensitive,Low,0,0,1
CUST-086092,168,123,1,0.119,0.052,0.213,0.082,Daily,Pro,technical_friction,Low,0,0,1
CUST-086093,632,27,1,0.503,0.303,0.407,0.26,Weekly,Pro,technical_friction,Low,5,12,0
CUST-086094,1031,26,2,0.804,0.294,0.57,0.307,Weekly,Pro,technical_friction,Medium,0,0,1
CUST-086095,709,28,1,0.651,0.302,0.283,0.221,Weekly,Basic,technical_friction,Low,10,12,1
CUST-086096,186,11,1,0.449,0.687,0.514,0.675,Weekly,Pro,price_sensitive,Medium,20,12,0
CUST-086097,585,85,1,0.73,0.058,0.317,0.098,Daily,Pro,price_sensitive,Low,0,0,1
CUST-086098,466,39,2,0.308,0.528,0.467,0.498,Daily,Basic,price_sensitive,Medium,10,6,1
CUST-086099,952,27,2,0.656,0.339,0.214,0.228,Weekly,Basic,technical_friction,Low,15,3,1
CUST-086100,450,50,1,0.363,0.354,0.361,0.286,Weekly,Basic,technical_friction,Low,0,0,1
CUST-086101,390,33,0,0.679,0.108,0.0,0.073,Weekly,Basic,price_sensitive,Low,10,6,1
CUST-086102,773,23,2,0.241,0.627,0.292,0.528,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-086103,996,50,2,0.503,0.303,0.364,0.246,Daily,Enterprise,technical_friction,Low,10,6,1
CUST-086104,751,33,2,0.842,0.083,0.415,0.124,Daily,Basic,technical_friction,Low,0,0,1
CUST-086105,709,8,3,0.149,0.999,0.641,0.904,Rarely,Enterprise,price_sensitive,High,10,12,1
CUST-086106,71,33,1,0.583,0.403,0.52,0.391,Weekly,Pro,price_sensitive,Medium,20,3,1
CUST-086107,1041,35,0,0.186,0.674,0.483,0.652,Rarely,Enterprise,technical_friction,Medium,0,0,0
CUST-086108,542,10,1,0.392,0.634,0.449,0.599,Weekly,Pro,technical_friction,Medium,15,6,1
CUST-086109,754,54,1,0.615,0.145,0.185,0.111,Weekly,Pro,technical_friction,Low,5,6,1
CUST-086110,828,86,1,0.339,0.09,0.303,0.108,Daily,Enterprise,technical_friction,Low,10,12,1
CUST-086111,825,18,7,0.535,0.842,0.91,0.885,Weekly,Pro,price_sensitive,High,20,6,0
CUST-086112,569,12,3,0.678,0.962,0.877,0.923,Rarely,Basic,technical_friction,High,20,6,0
CUST-086113,590,52,1,0.305,0.333,0.455,0.301,Daily,Enterprise,technical_friction,Medium,10,6,1
CUST-086114,721,9,3,0.438,0.921,0.524,0.849,Rarely,Pro,price_sensitive,High,15,12,0
CUST-086115,90,5,3,0.479,0.889,0.667,0.862,Rarely,Basic,price_sensitive,High,0,0,0
CUST-086116,1054,55,1,0.132,0.37,0.252,0.264,Daily,Basic,price_sensitive,Low,0,0,1
CUST-086117,716,18,2,0.4,0.645,0.543,0.647,Weekly,Pro,technical_friction,Medium,0,0,1
CUST-086118,1032,19,4,0.874,0.396,0.536,0.391,Daily,Basic,technical_friction,Medium,20,3,0
CUST-086119,1021,39,2,0.656,0.265,0.31,0.203,Daily,Enterprise,price_sensitive,Low,0,0,1
CUST-086120,195,53,4,0.436,0.647,0.658,0.692,Weekly,Pro,technical_friction,Medium,0,0,0
CUST-086121,205,30,4,0.831,0.546,0.499,0.53,Weekly,Enterprise,price_sensitive,Medium,0,0,0
CUST-086122,748,20,2,0.648,0.453,0.365,0.38,Weekly,Basic,price_sensitive,Medium,10,12,1
CUST-086123,153,9,3,0.652,0.876,0.569,0.834,Rarely,Enterprise,price_sensitive,High,5,3,1
CUST-086124,926,10,3,0.31,0.935,0.866,0.913,Rarely,Basic,technical_friction,High,10,6,0
CUST-086125,114,28,2,0.639,0.568,0.385,0.505,Weekly,Basic,technical_friction,Medium,5,12,1
CUST-086126,1083,23,0,0.477,0.192,0.267,0.149,Daily,Enterprise,technical_friction,Low,15,12,1
CUST-086127,763,60,0,0.431,0.19,0.312,0.157,Daily,Pro,technical_friction,Low,5,3,1
CUST-086128,48,47,1,0.209,0.557,0.491,0.539,Daily,Basic,price_sensitive,Medium,0,0,0
CUST-086129,643,36,4,0.155,0.77,0.695,0.799,Weekly,Pro,technical_friction,High,20,3,1
CUST-086130,656,34,1,0.348,0.424,0.523,0.413,Weekly,Pro,technical_friction,Medium,0,0,1
CUST-086131,855,10,2,0.346,0.646,0.602,0.67,Weekly,Pro,technical_friction,Medium,10,12,1
CUST-086132,286,14,3,0.542,0.652,0.441,0.614,Weekly,Basic,price_sensitive,Medium,20,6,1
CUST-086133,508,66,2,0.428,0.196,0.419,0.186,Daily,Enterprise,price_sensitive,Low,5,6,1
CUST-086134,925,8,2,0.313,0.84,0.498,0.794,Rarely,Basic,technical_friction,High,0,0,0
CUST-086135,841,30,2,0.817,0.355,0.625,0.386,Daily,Basic,technical_friction,Medium,20,12,1
CUST-086136,629,30,1,0.481,0.346,0.31,0.263,Weekly,Pro,technical_friction,Low,0,0,1
CUST-086137,503,14,3,0.05,0.874,0.764,0.873,Weekly,Basic,price_sensitive,High,10,3,1
CUST-086138,699,28,2,0.42,0.558,0.493,0.54,Weekly,Pro,price_sensitive,Medium,20,3,1
CUST-086139,144,70,1,0.803,0.025,0.497,0.113,Daily,Basic,price_sensitive,Low,5,3,1
CUST-086140,79,3,2,0.496,0.947,0.657,0.887,Rarely,Pro,technical_friction,High,10,12,1
CUST-086141,659,35,4,0.682,0.493,0.497,0.474,Weekly,Basic,price_sensitive,Medium,20,3,1
CUST-086142,475,11,0,0.812,0.191,0.258,0.147,Weekly,Basic,price_sensitive,Low,15,12,0
CUST-086143,564,29,1,0.721,0.198,0.425,0.189,Daily,Basic,technical_friction,Low,5,6,1
CUST-086144,227,18,5,0.802,0.741,0.776,0.802,Weekly,Basic,price_sensitive,High,20,3,1
CUST-086145,542,23,6,0.384,0.903,0.895,0.906,Daily,Pro,technical_friction,High,10,12,0
CUST-086146,674,72,3,0.594,0.142,0.39,0.149,Daily,Enterprise,technical_friction,Low,0,0,1
CUST-086147,1034,7,1,0.778,0.673,0.509,0.661,Rarely,Basic,price_sensitive,Medium,20,12,0
CUST-086148,507,16,2,0.629,0.53,0.604,0.557,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-086149,684,22,1,0.922,0.156,0.285,0.134,Daily,Enterprise,technical_friction,Low,15,6,1
CUST-086150,615,25,3,0.256,0.733,0.627,0.753,Weekly,Pro,price_sensitive,High,15,12,0
CUST-086151,570,9,4,0.196,0.967,0.643,0.892,Rarely,Enterprise,technical_friction,High,20,12,0
CUST-086152,781,63,1,0.143,0.179,0.273,0.143,Weekly,Pro,technical_friction,Low,0,0,1
CUST-086153,995,92,2,0.647,0.082,0.25,0.097,Daily,Pro,price_sensitive,Low,15,6,1
CUST-086154,764,10,5,0.405,0.862,0.889,0.89,Weekly,Pro,technical_friction,High,20,6,1
CUST-086155,543,32,3,0.155,0.773,0.732,0.811,Weekly,Basic,price_sensitive,High,20,6,0
CUST-086156,444,21,2,0.093,0.94,0.809,0.907,Rarely,Basic,technical_friction,High,15,3,0
CUST-086157,821,23,2,0.347,0.606,0.538,0.607,Weekly,Basic,price_sensitive,Medium,0,0,0
CUST-086158,390,17,3,0.566,0.685,0.76,0.757,Daily,Enterprise,price_sensitive,High,20,12,0
CUST-086159,645,17,1,0.69,0.25,0.494,0.245,Daily,Enterprise,technical_friction,Low,5,3,1
CUST-086160,1031,69,3,0.43,0.317,0.407,0.271,Daily,Basic,technical_friction,Low,15,12,1
CUST-086161,602,38,2,0.347,0.818,0.458,0.766,Rarely,Pro,technical_friction,High,0,0,0
CUST-086162,1078,53,2,0.78,0.052,0.276,0.09,Daily,Pro,technical_friction,Low,0,0,1
CUST-086163,299,27,0,0.118,0.9,0.612,0.856,Rarely,Enterprise,technical_friction,High,10,3,1
CUST-086164,1009,11,2,0.896,0.556,0.468,0.527,Rarely,Pro,price_sensitive,Medium,5,12,1
CUST-086165,610,44,2,0.387,0.407,0.206,0.279,Daily,Pro,price_sensitive,Low,20,6,1
CUST-086166,749,7,0,0.322,0.881,0.51,0.822,Rarely,Enterprise,price_sensitive,High,15,12,0
CUST-086167,1061,47,3,0.592,0.302,0.763,0.388,Daily,Enterprise,price_sensitive,Medium,15,6,1
CUST-086168,561,32,4,0.756,0.505,0.524,0.498,Weekly,Enterprise,technical_friction,Medium,0,0,1
CUST-086169,100,23,4,0.806,0.546,0.512,0.536,Weekly,Pro,price_sensitive,Medium,0,0,0
CUST-086170,8,57,1,0.27,0.469,0.239,0.346,Daily,Basic,technical_friction,Medium,10,12,1
CUST-086171,973,40,2,0.691,0.12,0.483,0.157,Weekly,Enterprise,technical_friction,Low,5,6,1
CUST-086172,40,26,3,0.129,0.949,0.657,0.888,Weekly,Basic,technical_friction,High,15,6,0
CUST-086173,314,17,5,0.203,1.0,0.635,0.904,Rarely,Pro,price_sensitive,High,5,12,1
CUST-086174,801,6,2,0.735,0.544,0.406,0.489,Weekly,Basic,price_sensitive,Medium,10,3,1
CUST-086175,206,64,4,0.175,0.727,0.501,0.706,Weekly,Pro,price_sensitive,High,0,0,1
CUST-086176,861,31,1,0.197,0.741,0.404,0.685,Rarely,Pro,technical_friction,Medium,15,12,0
CUST-086177,525,18,3,0.547,0.638,0.472,0.613,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-086178,348,28,8,0.236,0.958,0.95,0.93,Weekly,Enterprise,technical_friction,High,20,12,0
CUST-086179,880,36,7,0.598,0.667,0.615,0.694,Daily,Pro,technical_friction,Medium,20,3,1
CUST-086180,336,37,3,0.232,0.665,0.419,0.618,Weekly,Basic,price_sensitive,Medium,20,12,0
CUST-086181,90,53,0,0.586,0.169,0.312,0.146,Daily,Basic,price_sensitive,Low,20,12,0
CUST-086182,641,21,5,0.608,0.749,0.651,0.772,Weekly,Pro,technical_friction,High,20,3,1
CUST-086183,550,56,2,0.285,0.425,0.509,0.409,Daily,Pro,technical_friction,Medium,5,6,1
CUST-086184,730,27,3,0.713,0.453,0.605,0.477,Daily,Enterprise,technical_friction,Medium,5,6,1
CUST-086185,921,47,2,0.702,0.231,0.185,0.152,Daily,Basic,technical_friction,Low,0,0,1
CUST-086186,848,63,2,0.236,0.265,0.339,0.211,Weekly,Pro,technical_friction,Low,10,12,1
CUST-086187,307,11,0,0.369,0.876,0.544,0.828,Rarely,Enterprise,price_sensitive,High,10,12,1
CUST-086188,579,26,3,0.401,0.689,0.628,0.718,Weekly,Pro,technical_friction,High,20,6,0
CUST-086189,959,14,3,0.368,0.646,0.912,0.773,Weekly,Basic,technical_friction,High,5,6,0
CUST-086190,804,49,3,0.348,0.773,0.972,0.865,Rarely,Basic,price_sensitive,High,20,3,1
CUST-086191,176,56,0,0.581,0.17,0.302,0.144,Daily,Pro,technical_friction,Low,20,6,1
CUST-086192,222,29,3,0.787,0.466,0.755,0.553,Daily,Basic,price_sensitive,Medium,0,0,0
CUST-086193,765,36,3,0.855,0.287,0.522,0.284,Daily,Enterprise,price_sensitive,Low,0,0,1
CUST-086194,469,37,2,0.795,0.193,0.462,0.196,Weekly,Basic,technical_friction,Low,0,0,0
CUST-086195,650,29,2,0.313,0.606,0.63,0.643,Weekly,Basic,technical_friction,Medium,5,3,1
CUST-086196,309,59,3,0.726,0.245,0.51,0.247,Daily,Enterprise,price_sensitive,Low,10,6,0
CUST-086197,471,46,4,0.443,0.589,0.639,0.63,Daily,Basic,technical_friction,Medium,0,0,0
CUST-086198,489,28,1,0.312,0.826,0.438,0.766,Rarely,Pro,price_sensitive,High,0,0,1
CUST-086199,1084,13,4,0.511,0.643,0.773,0.727,Weekly,Pro,technical_friction,High,10,12,1
CUST-086200,854,21,3,0.488,0.835,0.836,0.869,Rarely,Basic,price_sensitive,High,0,0,0
CUST-086201,216,17,0,0.607,0.776,0.396,0.712,Rarely,Pro,price_sensitive,High,15,6,1
CUST-086202,528,12,2,0.432,0.672,0.7,0.728,Weekly,Enterprise,technical_friction,High,15,12,1
CUST-086203,983,39,0,0.283,0.642,0.435,0.602,Rarely,Pro,price_sensitive,Medium,0,0,0
CUST-086204,438,78,3,0.746,0.186,0.363,0.167,Daily,Pro,price_sensitive,Low,0,0,1
CUST-086205,897,17,0,0.241,0.502,0.391,0.439,Weekly,Pro,price_sensitive,Medium,10,3,1
CUST-086206,136,31,1,0.578,0.348,0.237,0.242,Weekly,Basic,technical_friction,Low,10,3,1
CUST-086207,954,30,3,0.408,0.49,0.542,0.49,Weekly,Enterprise,technical_friction,Medium,20,3,1
CUST-086208,353,27,0,0.705,0.172,0.369,0.16,Daily,Pro,technical_friction,Low,5,6,1
CUST-086209,945,57,3,0.278,0.488,0.501,0.471,Daily,Basic,price_sensitive,Medium,0,0,1
CUST-086210,762,37,5,0.548,0.622,0.596,0.645,Weekly,Basic,technical_friction,Medium,15,6,1
CUST-086211,472,36,1,0.485,0.3,0.393,0.253,Weekly,Basic,price_sensitive,Low,0,0,0
CUST-086212,878,12,3,0.58,0.94,0.526,0.859,Rarely,Basic,price_sensitive,High,15,12,0
CUST-086213,284,27,3,0.548,0.694,0.588,0.708,Weekly,Basic,technical_friction,High,20,12,1
CUST-086214,274,26,4,0.354,0.977,0.687,0.903,Rarely,Enterprise,price_sensitive,High,15,12,0
CUST-086215,644,13,4,0.945,0.526,0.608,0.554,Daily,Basic,technical_friction,Medium,10,6,1
CUST-086216,781,26,1,0.555,0.225,0.214,0.155,Daily,Basic,price_sensitive,Low,0,0,1
CUST-086217,466,66,2,0.36,0.296,0.281,0.216,Daily,Basic,technical_friction,Low,0,0,1
CUST-086218,618,6,1,0.269,0.929,0.56,0.86,Rarely,Basic,price_sensitive,High,20,6,0
CUST-086219,141,17,4,0.314,1.0,0.678,0.91,Rarely,Pro,technical_friction,High,15,12,0
CUST-086220,459,53,5,0.882,0.339,0.538,0.336,Daily,Basic,technical_friction,Medium,10,12,1
CUST-086221,631,53,1,0.556,0.115,0.274,0.114,Daily,Basic,technical_friction,Low,20,6,1
CUST-086222,91,20,1,0.792,0.265,0.512,0.263,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-086223,507,28,4,0.373,0.98,0.814,0.921,Rarely,Pro,price_sensitive,High,5,6,0
CUST-086224,217,35,2,0.344,0.62,0.702,0.683,Weekly,Pro,price_sensitive,Medium,20,12,0
CUST-086225,923,46,1,0.739,0.118,0.026,0.079,Daily,Pro,technical_friction,Low,0,0,1
CUST-086226,298,52,0,0.34,0.268,0.315,0.206,Daily,Enterprise,price_sensitive,Low,15,12,1
CUST-086227,701,34,2,0.902,0.186,0.375,0.17,Daily,Basic,price_sensitive,Low,20,12,0
CUST-086228,77,64,1,0.279,0.301,0.377,0.248,Daily,Basic,technical_friction,Low,15,3,1
CUST-086229,479,71,2,0.541,0.139,0.409,0.151,Daily,Basic,technical_friction,Low,0,0,0
CUST-086230,29,87,0,0.561,0.104,0.371,0.126,Daily,Enterprise,technical_friction,Low,10,6,1
CUST-086231,900,14,2,0.385,0.849,0.625,0.831,Rarely,Basic,technical_friction,High,10,6,0
CUST-086232,838,32,4,0.664,0.4,0.693,0.459,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-086233,377,32,5,0.465,0.949,0.934,0.926,Rarely,Basic,price_sensitive,High,10,3,0
CUST-086234,885,52,4,0.344,0.487,0.7,0.552,Weekly,Pro,price_sensitive,Medium,0,0,0
CUST-086235,1044,24,2,0.723,0.252,0.436,0.229,Weekly,Basic,technical_friction,Low,0,0,0
CUST-086236,49,39,1,0.404,0.446,0.197,0.31,Weekly,Pro,technical_friction,Medium,0,0,1
CUST-086237,556,60,1,0.48,0.164,0.479,0.182,Daily,Pro,price_sensitive,Low,15,3,1
CUST-086238,939,33,1,0.617,0.24,0.047,0.129,Daily,Basic,price_sensitive,Low,0,0,1
CUST-086239,648,27,3,0.415,0.68,0.68,0.727,Weekly,Basic,price_sensitive,High,15,3,1
CUST-086240,386,16,3,0.833,0.916,0.33,0.799,Rarely,Pro,technical_friction,High,10,12,1
CUST-086241,947,33,0,0.562,0.208,0.09,0.122,Daily,Pro,price_sensitive,Low,0,0,0
CUST-086242,881,45,2,0.118,0.444,0.216,0.315,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-086243,543,49,2,0.164,0.647,0.517,0.639,Weekly,Enterprise,technical_friction,Medium,0,0,1
CUST-086244,507,63,3,0.786,0.114,0.355,0.128,Daily,Basic,price_sensitive,Low,20,12,1
CUST-086245,519,30,3,0.614,0.489,0.557,0.495,Weekly,Enterprise,price_sensitive,Medium,10,6,1
CUST-086246,937,32,3,0.828,0.257,0.402,0.223,Daily,Pro,price_sensitive,Low,20,12,0
CUST-086247,185,71,2,0.358,0.297,0.299,0.223,Daily,Basic,price_sensitive,Low,20,6,0
CUST-086248,423,28,1,0.25,0.577,0.203,0.439,Weekly,Pro,technical_friction,Medium,0,0,0
CUST-086249,1010,28,3,0.492,0.424,0.453,0.386,Weekly,Enterprise,technical_friction,Medium,0,0,1
CUST-086250,209,110,2,0.54,0.099,0.283,0.109,Daily,Basic,technical_friction,Low,0,0,1
CUST-086251,1049,56,3,0.466,0.239,0.311,0.186,Weekly,Pro,technical_friction,Low,10,12,1
CUST-086252,306,49,1,0.416,0.386,0.322,0.301,Weekly,Basic,technical_friction,Medium,20,12,0
CUST-086253,486,30,3,0.616,0.48,0.482,0.455,Weekly,Enterprise,technical_friction,Medium,15,3,0
CUST-086254,411,75,3,0.188,0.625,0.387,0.565,Daily,Basic,price_sensitive,Medium,0,0,1
CUST-086255,591,14,3,0.747,0.537,0.371,0.467,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-086256,786,21,1,0.331,0.448,0.275,0.34,Weekly,Basic,price_sensitive,Medium,10,3,1
CUST-086257,428,45,3,0.276,0.652,0.315,0.563,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-086258,786,43,6,0.484,0.689,0.661,0.729,Daily,Enterprise,technical_friction,High,15,6,0
CUST-086259,425,22,0,0.566,0.391,0.308,0.3,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-086260,310,23,4,0.444,0.782,0.811,0.835,Weekly,Pro,technical_friction,High,0,0,1
CUST-086261,73,6,2,0.66,0.685,0.576,0.696,Weekly,Pro,technical_friction,Medium,20,3,1
CUST-086262,1068,5,2,0.313,0.861,0.304,0.752,Rarely,Pro,price_sensitive,High,10,12,0
CUST-086263,825,11,5,0.378,0.9,0.955,0.914,Rarely,Basic,technical_friction,High,20,12,1
CUST-086264,722,22,4,0.63,0.833,0.742,0.849,Rarely,Pro,price_sensitive,High,0,0,1
CUST-086265,410,47,1,0.279,0.4,0.565,0.407,Weekly,Basic,price_sensitive,Medium,15,3,1
CUST-086266,19,15,5,0.677,0.766,0.708,0.8,Weekly,Basic,technical_friction,High,10,6,1
CUST-086267,334,32,2,0.358,0.624,0.533,0.623,Daily,Pro,technical_friction,Medium,10,3,1
CUST-086268,653,32,2,0.265,0.566,0.548,0.571,Weekly,Basic,price_sensitive,Medium,20,12,0
CUST-086269,924,22,3,0.053,0.689,0.489,0.668,Weekly,Pro,technical_friction,Medium,20,6,1
CUST-086270,693,27,2,0.576,0.453,0.407,0.396,Weekly,Basic,price_sensitive,Medium,15,12,0
CUST-086271,96,23,1,0.618,0.448,0.395,0.387,Weekly,Enterprise,price_sensitive,Medium,20,3,0
CUST-086272,495,34,2,0.405,0.461,0.527,0.453,Weekly,Basic,technical_friction,Medium,15,12,1
CUST-086273,263,13,1,0.677,0.514,0.642,0.556,Weekly,Basic,technical_friction,Medium,10,6,0
CUST-086274,82,53,4,0.44,0.627,0.878,0.749,Daily,Basic,technical_friction,High,20,12,0
CUST-086275,151,10,1,0.535,0.677,0.596,0.696,Weekly,Basic,technical_friction,Medium,20,3,1
CUST-086276,829,123,4,0.253,0.183,0.278,0.147,Daily,Basic,price_sensitive,Low,5,12,0
CUST-086277,1004,26,3,0.252,0.614,0.68,0.669,Weekly,Pro,price_sensitive,Medium,20,6,0
CUST-086278,254,46,1,0.728,0.149,0.208,0.117,Weekly,Enterprise,price_sensitive,Low,0,0,1
CUST-086279,980,40,2,0.694,0.143,0.283,0.128,Weekly,Basic,price_sensitive,Low,5,6,1
CUST-086280,619,82,2,0.481,0.063,0.335,0.103,Daily,Enterprise,price_sensitive,Low,0,0,1
CUST-086281,498,36,4,0.65,0.575,0.668,0.628,Weekly,Pro,technical_friction,Medium,0,0,0
CUST-086282,86,27,2,0.809,0.39,0.442,0.349,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-086283,889,36,5,0.746,0.493,0.679,0.55,Daily,Pro,price_sensitive,Medium,5,3,0
CUST-086284,104,25,3,0.53,1.0,0.818,0.927,Rarely,Enterprise,price_sensitive,High,10,6,1
CUST-086285,318,50,8,0.507,0.865,0.902,0.893,Daily,Basic,price_sensitive,High,15,12,0
CUST-086286,489,24,2,0.547,0.53,0.259,0.414,Weekly,Enterprise,technical_friction,Medium,0,0,1
CUST-086287,206,48,0,0.614,0.118,0.301,0.12,Weekly,Basic,price_sensitive,Low,10,3,1
CUST-086288,197,29,2,0.852,0.285,0.539,0.289,Daily,Basic,price_sensitive,Low,0,0,0
CUST-086289,845,13,4,0.244,0.793,0.686,0.812,Weekly,Enterprise,price_sensitive,High,15,6,1
CUST-086290,530,9,2,0.562,0.935,0.713,0.891,Rarely,Pro,technical_friction,High,0,0,0
CUST-086291,94,43,4,0.708,0.567,0.572,0.582,Daily,Basic,technical_friction,Medium,0,0,1
CUST-086292,506,25,1,0.909,0.155,0.099,0.102,Weekly,Enterprise,price_sensitive,Low,0,0,1
CUST-086293,987,27,1,0.338,0.469,0.435,0.424,Weekly,Basic,technical_friction,Medium,10,6,1
CUST-086294,1016,28,5,0.312,0.764,0.684,0.792,Daily,Pro,technical_friction,High,15,12,1
CUST-086295,114,9,6,0.424,1.0,0.764,0.921,Rarely,Pro,technical_friction,High,15,12,1
CUST-086296,387,80,1,0.294,0.225,0.402,0.201,Daily,Pro,technical_friction,Low,10,12,1
CUST-086297,170,50,0,0.277,0.308,0.441,0.275,Daily,Basic,price_sensitive,Low,15,12,1
CUST-086298,939,12,5,0.742,0.631,0.521,0.625,Weekly,Basic,price_sensitive,Medium,15,6,0
CUST-086299,112,62,2,0.188,0.522,0.573,0.536,Weekly,Pro,price_sensitive,Medium,0,0,0
CUST-086300,535,28,3,0.661,0.48,0.623,0.513,Weekly,Pro,price_sensitive,Medium,15,12,0
CUST-086301,1046,65,4,0.43,0.288,0.494,0.276,Daily,Pro,technical_friction,Low,20,12,0
CUST-086302,47,23,6,0.335,0.948,1.0,0.933,Rarely,Pro,technical_friction,High,20,6,0
CUST-086303,490,31,1,0.466,0.355,0.593,0.373,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-086304,819,32,0,0.531,0.245,0.179,0.159,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-086305,596,46,2,0.407,0.401,0.388,0.339,Daily,Basic,price_sensitive,Medium,20,6,1
CUST-086306,581,43,1,0.538,0.367,0.464,0.335,Daily,Basic,technical_friction,Medium,5,12,1
CUST-086307,255,33,2,0.541,0.568,0.636,0.609,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-086308,701,33,5,0.949,0.39,0.82,0.502,Daily,Enterprise,technical_friction,Medium,20,6,0
CUST-086309,362,12,3,0.215,0.926,0.815,0.903,Weekly,Basic,price_sensitive,High,20,6,1
CUST-086310,243,7,1,0.684,0.639,0.477,0.616,Weekly,Pro,technical_friction,Medium,0,0,0
CUST-086311,228,61,2,0.683,0.17,0.423,0.172,Daily,Basic,technical_friction,Low,0,0,0
CUST-086312,187,51,2,0.671,0.28,0.579,0.298,Daily,Basic,price_sensitive,Low,0,0,1
CUST-086313,7,20,1,0.343,0.712,0.275,0.608,Weekly,Basic,technical_friction,Medium,20,3,1
CUST-086314,886,35,2,0.532,0.254,0.397,0.22,Weekly,Pro,technical_friction,Low,5,12,1
CUST-086315,323,46,3,0.216,0.7,0.513,0.687,Weekly,Enterprise,price_sensitive,Medium,0,0,0
CUST-086316,378,16,2,0.4,0.746,0.524,0.731,Weekly,Pro,price_sensitive,High,15,6,1
CUST-086317,86,26,1,0.428,0.536,0.494,0.518,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-086318,149,21,1,0.902,0.647,0.408,0.596,Rarely,Basic,price_sensitive,Medium,10,12,1
CUST-086319,43,16,1,0.548,0.704,0.465,0.673,Weekly,Pro,technical_friction,Medium,15,3,0
CUST-086320,320,31,1,0.696,0.343,0.436,0.303,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-086321,521,28,3,0.325,0.709,0.53,0.701,Weekly,Basic,price_sensitive,High,15,6,0
CUST-086322,726,32,3,0.783,0.343,0.538,0.341,Daily,Enterprise,price_sensitive,Medium,0,0,0
CUST-086323,113,51,2,0.283,0.566,0.368,0.496,Weekly,Pro,price_sensitive,Medium,15,3,1
CUST-086324,919,27,3,0.904,0.195,0.412,0.184,Daily,Basic,price_sensitive,Low,0,0,1
CUST-086325,758,32,2,0.324,0.398,0.374,0.33,Weekly,Pro,technical_friction,Medium,0,0,1
CUST-086326,988,39,2,0.257,0.44,0.497,0.42,Weekly,Enterprise,price_sensitive,Medium,10,12,0
CUST-086327,761,60,1,0.397,0.147,0.379,0.149,Daily,Basic,technical_friction,Low,0,0,1
CUST-086328,686,74,0,0.569,0.095,0.291,0.108,Daily,Pro,technical_friction,Low,5,6,1
CUST-086329,268,52,1,0.544,0.251,0.479,0.241,Daily,Basic,price_sensitive,Low,20,3,1
CUST-086330,880,19,5,0.219,0.976,0.87,0.926,Rarely,Basic,technical_friction,High,20,3,0
CUST-086331,516,34,2,0.731,0.307,0.806,0.41,Weekly,Pro,technical_friction,Medium,5,12,1
CUST-086332,396,46,3,0.727,0.435,0.448,0.395,Weekly,Pro,technical_friction,Medium,0,0,0
CUST-086333,355,33,1,0.18,0.597,0.535,0.598,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-086334,944,29,4,0.284,0.931,0.671,0.882,Rarely,Basic,technical_friction,High,20,12,0
CUST-086335,333,26,2,0.137,0.799,0.663,0.81,Weekly,Basic,price_sensitive,High,5,3,1
CUST-086336,835,61,3,0.406,0.402,0.478,0.374,Daily,Pro,technical_friction,Medium,15,6,1
CUST-086337,82,33,1,0.764,0.284,0.262,0.203,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-086338,389,35,5,0.314,0.801,0.878,0.86,Daily,Pro,price_sensitive,High,15,12,0
CUST-086339,408,33,4,0.787,0.503,0.709,0.573,Weekly,Enterprise,technical_friction,Medium,0,0,1
CUST-086340,435,7,4,0.345,0.908,0.731,0.883,Rarely,Basic,technical_friction,High,20,6,0
CUST-086341,896,29,3,0.175,0.906,0.779,0.89,Rarely,Enterprise,technical_friction,High,15,6,1
